dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
156,235583.0,0.16294103619753497,1.0,0.17674959858715658
157,107859.0,6.410477928981902e-54,4.923247049458101e-51,2.913163934590592e-53
158,117557.0,5.7648471566225835e-47,4.4274026162861444e-44,2.2360619274172444e-46
159,213649.0,0.00013859171247117546,0.10643843517786275,0.00017420365822890796
160,228332.0,0.02825381327755943,1.0,0.031910189113478885
161,100514.0,1.6289962956173684e-59,1.2510691550341388e-56,9.267178926178807e-59
162,243521.0,0.6022983744562034,1.0,0.6225641340274081
163,180051.0,5.88779505708323e-14,4.5218266038399205e-11,1.0253575065396645e-13
164,203378.0,7.743116161966107e-07,0.000594671321238997,1.0619130736410661e-06
165,241764.0,0.4748668341595357,1.0,0.49822094075754564
166,199207.0,6.62509370545471e-08,5.088071965789217e-05,9.600135784507957e-08
167,147588.0,1.4760651173516204e-28,1.1336180101260446e-25,3.4988210189075447e-28
168,228101.0,0.02647432469155055,1.0,0.029997099552150793
169,149319.0,1.219963316965663e-27,9.36931827429629e-25,2.8306097505426863e-27
170,156120.0,3.456227619227827e-24,2.654382811566971e-21,7.562344192498494e-24
171,219477.0,0.001530296488079319,1.0,0.001847905193152385
172,66988.0,1.19565724052977e-88,9.182647607268634e-86,2.135499443550845e-87
173,68833.0,6.829801435065811e-87,5.245287502130543e-84,1.1656194449178984e-85
174,239492.0,0.33465477732912596,1.0,0.35450326757071554
175,226913.0,0.01877303490632668,1.0,0.02161572834791438
176,193882.0,2.1315198714452555e-09,1.6370072612699563e-06,3.24159853716823e-09
177,246413.0,0.8394282864906611,1.0,0.8493819815873883
178,117438.0,4.769224806223288e-47,3.6627646511794853e-44,1.8592713965378096e-46
179,94250.0,1.6471809552783486e-64,1.2650349736537717e-61,1.100030411872845e-63
180,109190.0,6.172717256690114e-53,4.740646853138007e-50,2.772308101250297e-52
181,202015.0,3.546246421128199e-07,0.0002723517251426457,4.969921991654118e-07
182,83114.0,6.7278992248507415e-74,5.1670266046853695e-71,5.871621141687921e-73
183,131889.0,1.364370832790602e-37,1.0478367995831823e-34,4.12534173064245e-37
184,173910.0,2.682328883256868e-16,2.0600285823412746e-13,4.904829957955416e-16
185,238416.0,0.27868773281867776,1.0,0.29809495655256896
186,236635.0,0.2007563880797144,1.0,0.216242504972259
187,82284.0,1.2648133968926098e-74,9.713766888135243e-72,1.1427961044864992e-73
188,112538.0,1.673061550604421e-50,1.2849112708641953e-47,7.138395949245529e-50
189,130512.0,1.909847064131054e-38,1.4667625452526495e-35,5.890612631536745e-38
190,165920.0,1.2268738782207652e-19,9.422391384735477e-17,2.4347264560039993e-19
191,186107.0,7.719857502173745e-12,5.9288505616694365e-09,1.2777695176011718e-11
192,199980.0,1.061149283405243e-07,8.149626496552266e-05,1.517621321518113e-07
193,185032.0,3.3539274795641162e-12,2.5758163043052414e-09,5.6118002272445345e-12
194,203227.0,7.109016705255931e-07,0.0005459724829636555,9.7669496057899e-07
195,106787.0,1.018462867045631e-54,7.821794818910445e-52,4.7986471281659176e-54
196,217537.0,0.0007182585787256934,0.5516225884613325,0.0008755914102560833
197,198143.0,3.424451787202978e-08,2.6299789725718868e-05,5.019043840786044e-08
198,105977.0,2.5134280643221055e-55,1.930312753399377e-52,1.2373799701278059e-54
199,178050.0,1.0678229870276996e-14,8.200880540372733e-12,1.902756505886945e-14
200,98364.0,3.316103702528457e-61,2.546767643541855e-58,2.0538448738240765e-60
201,207539.0,7.342354283307432e-06,0.005638928089580108,9.688879879003622e-06
202,147533.0,1.3794465363943518e-28,1.0594149399508622e-25,3.2799224147085516e-28
203,211762.0,5.857758741619408e-05,0.04498758713563705,7.460628049027704e-05
204,131786.0,1.1786950583594446e-37,9.052378048200535e-35,3.578015038814441e-37
205,120953.0,1.2003495744624008e-44,9.218684731871238e-42,4.267909598088536e-44
206,232986.0,0.09271719611878326,1.0,0.10186953736656015
207,136024.0,4.360676261677717e-35,3.3489993689684867e-32,1.2267396955928524e-34
208,124225.0,1.8030218277210892e-42,1.3847207636897966e-39,6.020525059520854e-42
209,229922.0,0.043523631132499,1.0,0.04872616429994057
210,220566.0,0.0022964042413628006,1.0,0.0027471004008826024
211,178644.0,1.7814242526760385e-14,1.3681338260551975e-11,3.159662415831865e-14
212,92946.0,1.415727156718246e-65,1.087278456359613e-62,9.884349603269208e-65
213,151538.0,1.7349201601117054e-26,1.3324186829657896e-23,3.9892774939095504e-26
214,191055.0,3.000190570779301e-10,2.3041463583585033e-07,4.721611390078901e-10
215,162946.0,5.7657915952852646e-21,4.428127945179083e-18,1.1776936024412456e-20
216,214421.0,0.00019480961876515557,0.14961378721163948,0.0002432744507506333
217,191818.0,5.140787195621424e-10,3.948124566237254e-07,7.976009224721724e-10
218,161414.0,1.1450175829006101e-21,8.793735036676685e-19,2.3639072679238404e-21
219,207725.0,8.080799013115366e-06,0.006206053642072601,1.0626804181631168e-05
220,200898.0,1.8397979705472544e-07,0.00014129648413802913,2.5925960392298925e-07
221,179193.0,2.848197650836561e-14,2.1874157958424785e-11,5.0055281369393107e-14
222,52567.0,5.367204906726439e-103,4.122013368365905e-100,1.4721476315592516e-101
223,186324.0,9.11947077659872e-12,7.0037535564278165e-09,1.506183560522111e-11
224,158572.0,5.297243745295084e-23,4.0682831963866244e-20,1.1300786656629511e-22
225,214115.0,0.00017035456140066887,0.1308323031557137,0.0002134295320647858
226,245132.0,0.7310784216929374,1.0,0.7506259730751014
227,228169.0,0.02698781591026471,1.0,0.030525246861683793
228,124897.0,4.9671184147393085e-42,3.814746942519789e-39,1.6372304474333858e-41
229,227216.0,0.020523326750631055,1.0,0.023560410978302915
230,105699.0,1.5520717902406907e-55,1.1919911349048504e-52,7.790791731404251e-55
231,172204.0,5.53731135152636e-17,4.252655117972244e-14,1.0321978441680204e-16
232,198863.0,5.360006810447425e-08,4.116485230423622e-05,7.811167420158676e-08
233,89518.0,2.026256557317865e-68,1.5561650360201202e-65,1.5108398407962332e-67
234,140388.0,1.5340209860853122e-32,1.1781281173135198e-29,3.993654634961084e-32
235,226032.0,0.014404080579854872,1.0,0.016735754743310956
236,207294.0,6.467663763009376e-06,0.0049671657699912,8.593712404829067e-06
237,104556.0,2.1178135108474498e-56,1.6264807763308413e-53,1.0989734975208387e-55
238,245245.0,0.7404575159125938,1.0,0.7592408173843419
239,63216.0,2.6931953024764476e-92,2.068373992301912e-89,5.590199979194356e-91
240,77430.0,6.090524882191612e-79,4.677523109523158e-76,6.496559874337719e-78
241,178851.0,2.1271324932358776e-14,1.633637754805154e-11,3.7641422921777746e-14
242,202513.0,4.729124234421746e-07,0.00036319674120359013,6.544085427091713e-07
243,201447.0,2.544727320304092e-07,0.0001954350581993543,3.579396670317844e-07
244,242204.0,0.5053285822067446,1.0,0.5272993901287769
245,131720.0,1.0731566023398917e-37,8.241842705970369e-35,3.2705725023691937e-37
246,94301.0,1.8123511717194973e-64,1.3918856998805739e-61,1.1896458973338239e-63
247,165628.0,9.129698319227695e-20,7.01160830916687e-17,1.8164788365717281e-19
248,171257.0,2.2720041347301683e-17,1.744899175472769e-14,4.276713665374434e-17
249,243412.0,0.5939633176902543,1.0,0.6156057057842312
250,137489.0,3.202234390017897e-34,2.459316011533745e-31,8.72097876430406e-34
251,115827.0,3.6011319681302485e-48,2.7656693515240308e-45,1.4404527872520994e-47
252,106361.0,4.8840515851726856e-55,3.750951617412623e-52,2.3891411575876575e-54
253,198843.0,5.294151056146991e-08,4.065908011120889e-05,7.729863139013097e-08
254,242217.0,0.5062439821394268,1.0,0.5275378267070282
255,229173.0,0.035629440497286675,1.0,0.04000498582151486
256,138347.0,1.0171048388059033e-33,7.811365162029337e-31,2.7408298814138026e-33
257,164193.0,2.1051073976978794e-20,1.6167224814319713e-17,4.2433660929973e-20
258,87357.0,3.033641213292006e-70,2.3298364518082604e-67,2.401893249286866e-69
259,207227.0,6.24639818871128e-06,0.004797233808930263,8.314096722582777e-06
260,186799.0,1.310729710912402e-11,1.0066404179807246e-08,2.155546933577569e-11
261,113044.0,3.8558093365796653e-50,2.961261570493183e-47,1.6093812883115124e-49
262,88144.0,1.410388946991829e-69,1.0831787112897247e-66,1.0941199103936613e-68
263,237690.0,0.24473998824753285,1.0,0.2628815538099374
264,112709.0,2.219228755175222e-50,1.7043676839745705e-47,9.313484611882897e-50
265,40940.0,2.3222347088682283e-115,1.7834762564107993e-112,1.486230213675666e-113
266,136094.0,4.799360591033294e-35,3.6859089339135696e-32,1.3403305214231162e-34
267,247085.0,0.8976561926326733,1.0,0.9035386054284312
268,189034.0,6.968864554136715e-11,5.352087977576997e-08,1.1196836773173634e-10
269,236186.0,0.18389930261960075,1.0,0.19892206255190617
270,215334.0,0.0002888359626131409,0.22182601928689222,0.00035778390207563264
271,136236.0,5.828450253666728e-35,4.476249794816047e-32,1.6218296358029156e-34
272,185593.0,5.1908835514385e-12,3.986598567504768e-09,8.629001228365298e-12
273,76610.0,1.1043111105868696e-79,8.481109329307158e-77,1.229146279609733e-78
274,207937.0,9.009019594307374e-06,0.006918927048428064,1.1827225723808655e-05
275,138487.0,1.2271491709178212e-33,9.424505632648867e-31,3.28379987200309e-33
276,62570.0,6.2823196264052905e-93,4.824821473079263e-90,1.340228186966462e-91
277,134296.0,4.0157672110504186e-36,3.0841092180867213e-33,1.1726651019341145e-35
278,119794.0,1.9716449440677883e-45,1.5142233170440614e-42,7.279919793481064e-45
279,83196.0,7.932204658367963e-74,6.091933177626596e-71,6.768814641807328e-73
280,118472.0,2.462785769131871e-46,1.891419470693277e-43,9.410047117876999e-46
281,217391.0,0.0006773394592389818,0.520196704695538,0.0008270217880692179
282,142581.0,2.677791678031957e-31,2.056544008728543e-28,6.677090937430334e-31
283,150785.0,7.094535529132941e-27,5.448603286374099e-24,1.636217203115345e-26
284,243512.0,0.6016081659622048,1.0,0.6225641340274081
285,196499.0,1.2032602553161973e-08,9.241038760828396e-06,1.7943764584132806e-08
286,128952.0,2.0025488234544897e-39,1.537957496413048e-36,6.303104493496099e-39
287,113902.0,1.5772369418616884e-49,1.2113179713497767e-46,6.477636210426613e-49
288,203093.0,6.588455041295555e-07,0.0005059933471714986,9.084261170044859e-07
289,211140.0,4.370535785082478e-05,0.033565714829433435,5.612995790875156e-05
290,136041.0,4.463404360369315e-35,3.427894548763634e-32,1.2510564046582607e-34
291,228593.0,0.030387517939200217,1.0,0.03426962375522139
292,134399.0,4.6338937782771576e-36,3.558830421716857e-33,1.3379061735777657e-35
293,206289.0,3.8158665273851395e-06,0.002930585493031787,5.114459848223014e-06
294,137029.0,1.717023576321628e-34,1.3186741066150102e-31,4.726430489659535e-34
295,217137.0,0.000611274301839153,0.46945866381246953,0.0007475456430134865
296,153575.0,1.8836991610202956e-25,1.446680955663587e-22,4.242466145641017e-25
297,238431.0,0.2794213627329514,1.0,0.2984639868969495
298,179017.0,2.4513460293734652e-14,1.8826337505588213e-11,4.327893679445566e-14
299,208224.0,1.0429054414291335e-05,0.008009513790175745,1.3668112269924479e-05
300,57736.0,9.9581820637201e-98,7.647883824937036e-95,2.3175405530112233e-96
301,48107.0,1.1778959435758534e-107,9.046240846662554e-105,4.1119276575738885e-106
302,110321.0,4.1587588964726814e-52,3.193926832491019e-49,1.8251010471377252e-51
303,148330.0,3.6660788288449267e-28,2.8155485405529036e-25,8.583989452905195e-28
304,157934.0,2.6219251835091885e-23,2.013638540935057e-20,5.609021005390131e-23
305,243868.0,0.629176833779092,1.0,0.6494728606751917
306,73766.0,2.77822618501831e-82,2.133677710094062e-79,3.49783231162961e-81
307,183317.0,8.621436096234857e-13,6.621262921908371e-10,1.4520313425237655e-12
308,73902.0,3.7071008402056855e-82,2.847053445277966e-79,4.592021685932204e-81
309,171387.0,2.56918695573579e-17,1.9731355820050866e-14,4.824292376540554e-17
310,148365.0,3.826197330570734e-28,2.9385195498783234e-25,8.931670364371804e-28
311,237740.0,0.24698054597600272,1.0,0.26491768059995824
312,171180.0,2.1122552424220688e-17,1.622212026180149e-14,3.9955961235964254e-17
313,106497.0,6.176987494625532e-55,4.743926395872409e-52,2.983601506837993e-54
314,239457.0,0.3327274579411863,1.0,0.3529484636724186
315,102377.0,4.5480961846638234e-58,3.4929378698218164e-55,2.4772609005828486e-57
316,180681.0,9.979259669473704e-14,7.664071426155804e-11,1.7261422130981541e-13
317,177258.0,5.361609642730159e-15,4.1177162056167625e-12,9.57608419910875e-15
318,71483.0,2.1205037240344076e-84,1.628546860058425e-81,3.015827518626713e-83
319,44945.0,5.069219277817219e-111,3.893160405363624e-108,2.290094356096249e-109
320,131968.0,1.5262385528303391e-37,1.1721512085737005e-34,4.5966714061713745e-37
321,98281.0,2.850034241634768e-61,2.1888262975755018e-58,1.7795335752646355e-60
322,210953.0,3.998651575986149e-05,0.030709644103573623,5.1439939871982616e-05
323,105055.0,5.062611027814886e-56,3.8880852693618326e-53,2.574890906862141e-55
324,40724.0,1.3473935325611609e-115,1.0347982330069716e-112,9.407256663699742e-114
325,69152.0,1.3688167046868325e-86,1.0512512291994873e-83,2.2853287591293202e-85
326,181415.0,1.834331877349041e-13,1.4087668818040634e-10,3.1375654383164e-13
327,206074.0,3.4033401554646884e-06,0.0026137652393968805,4.577522310677549e-06
328,193015.0,1.1800636784394328e-09,9.062889050414844e-07,1.8125778100829688e-09
329,81644.0,3.46627028567763e-75,2.66209557940042e-72,3.2073440715667706e-74
330,182949.0,6.412124781092617e-13,4.92451183187913e-10,1.0870887046090795e-12
331,34034.0,4.851358810364259e-123,3.725843566359751e-120,5.322633666228215e-121
332,139567.0,5.180945121607417e-33,3.978965853394497e-30,1.3626595388337317e-32
333,106600.0,7.378354054013714e-55,5.666575913482533e-52,3.5196123686226915e-54
334,225516.0,0.012285074663671498,1.0,0.014317052111835676
335,218214.0,0.0009397811146378837,0.7217518960418947,0.001140208366574873
336,154356.0,4.638451568124543e-25,3.562330804319649e-22,1.0355612803254793e-24
337,175257.0,9.096035532362046e-16,6.985755288854051e-13,1.6475837945410497e-15
338,171561.0,3.0277088710043655e-17,2.3252804129313527e-14,5.671415641295982e-17
339,189290.0,8.406858208825928e-11,6.456467104378313e-08,1.3479054497658273e-10
340,79277.0,2.7672307567302484e-77,2.125233221168831e-74,2.7963595015379354e-76
341,51747.0,7.604492060361719e-104,5.8402499023578e-101,2.163055519391778e-102
342,240238.0,0.3774365794145679,1.0,0.3987225488175903
343,207546.0,7.368936463031343e-06,0.005659343203608072,9.7072782223123e-06
344,247154.0,0.9036718016068543,1.0,0.9084030675838536
345,143985.0,1.6206477552636387e-30,1.2446574760424744e-27,3.96387731223718e-30
346,146621.0,4.46564628669024e-29,3.429616348178104e-26,1.0717551088056576e-28
347,212972.0,0.00010223690251259496,0.07851794112967293,0.0001289292957794301
348,226878.0,0.018579520516511034,1.0,0.0214250326676884
349,155054.0,1.0314508876152183e-24,7.9215428168848765e-22,2.2894632418742417e-24
350,107148.0,1.8952484095024934e-54,1.4555507784979148e-51,8.821519869684333e-54
351,166224.0,1.6670403279546579e-19,1.2802869718691772e-16,3.299708690384477e-19
352,185300.0,4.134032261316631e-12,3.174936776691173e-09,6.902036471067766e-12
353,170567.0,1.1791761064169847e-17,9.056072497282442e-15,2.2527543525578216e-17
354,228045.0,0.02605780878815046,1.0,0.02964799577674008
355,157457.0,1.5448238922723705e-23,1.1864247492651805e-20,3.3233186253926624e-23
356,79529.0,4.642870787715399e-77,3.565724764965426e-74,4.630811383071982e-76
357,176599.0,3.005079110341266e-15,2.3079007567420922e-12,5.392291487715169e-15
358,118982.0,5.508401273789961e-46,4.2304521782706905e-43,2.0737510677797502e-45
